DateTime,GMT Offset,NI Generation,NI Demand,NI Wind Availability,NI Wind Generation,IE Generation,IE Demand,IE Wind Availability,IE Wind Generation,SNSP
01/01/2017 00:00,0,889.005,775.931,175.065,198.202,3288.57,2921.44,1064.79,1044.72,28.4%
01/01/2017 00:15,0,922.234,770.233,182.866,207.765,3282.12,2884.19,965.6,957.74,26.4%
01/01/2017 00:30,0,908.122,761.186,169.796,193.103,3224.27,2806.38,915.35,900.46,25.2%
01/01/2017 00:45,0,918.802,742.718,167.501,190.757,3171.27,2718.77,895.38,870.81,24.7%
01/01/2017 01:00,0,882.441,749.238,174.094,195.79,3190.28,2682.91,1028.03,998.31,27.9%
01/01/2017 01:15,0,848.863,742.455,189.922,212.956,3184.67,2649.87,1144.17,1119.12,31.4%
01/01/2017 01:30,0,842.778,726.472,222.139,244.569,3100.66,2578.31,1080.4,1056.76,31.3%
01/01/2017 01:45,0,808.91,709.353,233.321,245.045,3125.78,2555.87,1184.1,1165.61,34.0%
01/01/2017 02:00,0,797.183,697.191,281.727,298.625,3106.37,2498.73,1300.97,1275.92,38.4%
01/01/2017 02:15,0,754.976,684.101,259.12,285.191,3078.77,2441.95,1362.96,1337.95,40.3%
01/01/2017 02:30,0,795.311,668.003,272.766,306.3,2984.55,2400.41,1293.22,1266.24,39.5%
01/01/2017 02:45,0,780.488,651.126,261.728,290.701,2947.35,2365.22,1283.57,1257.01,39.4%
01/01/2017 03:00,0,777.013,640.06,286.211,308.586,2919.7,2358.54,1338.51,1314.98,41.7%
01/01/2017 03:15,0,780.512,628.341,266.933,293.743,2850.68,2306.28,1278.03,1253.87,40.5%
01/01/2017 03:30,0,783.283,620.909,276.203,305.427,2796.59,2263.71,1254.45,1232.14,40.7%
01/01/2017 03:45,0,764.286,608.866,258.192,289.978,2748.8,2251.34,1232.26,1213.95,40.5%
01/01/2017 04:00,0,779.747,611.225,281.168,309.072,2683.88,2225.37,1204.68,1184.83,40.8%
01/01/2017 04:15,0,804.55,600.967,302.756,338.51,2666.25,2222.75,1242.72,1223.25,42.6%
01/01/2017 04:30,0,819.791,598.323,321.713,356.757,2712.88,2229.34,1348.42,1326.93,45.1%
01/01/2017 04:45,0,808.108,583.067,299.152,338.899,2726.77,2214.33,1390.97,1372.4,45.8%
01/01/2017 05:00,0,807.363,582.888,288.604,326.877,2693.65,2170.11,1340.53,1322.72,44.6%
01/01/2017 05:15,0,793.414,580.579,286.338,310.404,2703.88,2166.33,1354.26,1337.31,44.6%
01/01/2017 05:30,0,802.691,584.043,293.573,320.382,2715.47,2190.23,1366.87,1350.77,45.0%
01/01/2017 05:45,0,804.401,585.091,309.222,334.658,2717.68,2191.88,1393.04,1372.97,45.9%
01/01/2017 06:00,0,795.674,596.365,294.431,321.249,2761.57,2208.39,1405.02,1386.19,45.5%
01/01/2017 06:15,0,822.694,603.218,315.178,354.542,2787.95,2214.55,1421.48,1408.58,46.3%
01/01/2017 06:30,0,834.88,612.134,330.091,372.697,2796.94,2227.19,1470.5,1450.28,47.6%
01/01/2017 06:45,0,835.986,611.763,340.574,374.043,2790.15,2223.44,1462.65,1445.42,47.6%
01/01/2017 07:00,0,862.327,629.609,367.2,406.266,2786.13,2228.61,1503.27,1485.85,49.2%
01/01/2017 07:15,0,845.189,638.763,351.859,383.042,2850.34,2267.64,1581.42,1560.07,50.0%
01/01/2017 07:30,0,880.397,651.841,381.668,416.745,2835.84,2276.48,1574.73,1549.4,50.3%
01/01/2017 07:45,0,888.092,664.638,392.525,418.455,2848.12,2286.05,1569.63,1542.05,49.9%
01/01/2017 08:00,0,863.585,676.389,365.886,384.656,2880.95,2285.15,1587.82,1559.81,49.3%
01/01/2017 08:15,0,887.68,686.842,379.672,413.844,2858.91,2276.41,1581.82,1553.78,49.9%
01/01/2017 08:30,0,899.219,696.921,404.562,442.824,2836.42,2255.51,1580.48,1556.28,50.9%
01/01/2017 08:45,0,879.42,708.748,380.541,424.081,2802.5,2290.36,1608.21,1496.5,49.6%
01/01/2017 09:00,0,836.263,727.021,384.14,425.783,2841.65,2341.82,1596.51,1449.42,48.5%
01/01/2017 09:15,0,810.633,744.881,367.853,407.415,2893.5,2406.42,1628.25,1494.06,48.8%
01/01/2017 09:30,0,813.716,766.989,354.634,396.243,2903.03,2469.29,1712.37,1533.43,49.4%
01/01/2017 09:45,0,842.946,788.803,359.143,394.93,2984.88,2559.79,1720.5,1596.18,49.6%
01/01/2017 10:00,0,875.264,815.676,376.049,417.393,3028.06,2639.71,1682.36,1596.79,49.2%
01/01/2017 10:15,0,890.737,836.29,381.554,424.384,3025.01,2703.32,1760.05,1622.91,49.9%
01/01/2017 10:30,0,874.974,851.199,374.506,419.17,3141.33,2758.07,1786.31,1618.46,48.5%
01/01/2017 10:45,0,867.744,867.859,399.775,434.43,3322.02,2829.33,1806.05,1701.27,48.8%
01/01/2017 11:00,0,893.105,885.503,403.56,430.983,3448.89,2920.47,1849.16,1759.2,48.3%
01/01/2017 11:15,0,899.775,897.847,387.91,408.107,3475.93,2970.68,1839.95,1800.31,48.4%
01/01/2017 11:30,0,913.683,913.001,428.676,457.033,3349.63,2988.69,1870.62,1734.58,49.2%
01/01/2017 11:45,0,934.951,932.95,432.086,465.812,3259.96,3015.55,1827.19,1620.85,47.5%
01/01/2017 12:00,0,920.356,952.203,423.412,451.273,3287.17,3075.93,1860.17,1636.79,47.4%
01/01/2017 12:15,0,936.325,980.279,437.444,466.651,3269.48,3121.5,1884.58,1633.12,47.7%
01/01/2017 12:30,0,1011.951,998.221,473.934,511.169,3268.85,3154.9,1906.54,1618.54,47.6%
01/01/2017 12:45,0,1006.908,1013.387,467.131,502.303,3255.37,3161.81,1893.26,1619.01,47.6%
01/01/2017 13:00,0,991.131,1019.797,476.46,501.15,3200.11,3172.5,1884.19,1611.64,48.2%
01/01/2017 13:15,0,932.578,1010.776,459.707,433.226,3234.69,3165.21,1943.13,1654.63,47.9%
01/01/2017 13:30,0,909.91,996.41,451.435,419.242,3204.82,3151.57,1946.46,1652.31,48.1%
01/01/2017 13:45,0,912.508,987.415,464.829,430.129,3175.58,3135.39,1965.38,1642.86,48.4%
01/01/2017 14:00,0,877.306,975.53,474.158,369.492,3197.75,3086,1940.41,1594.29,46.0%
01/01/2017 14:15,0,873.515,964.396,473.967,364.869,3206.89,3090.2,1960.35,1604.29,46.1%
01/01/2017 14:30,0,866.857,954.932,482.31,363.986,3173.11,3066.53,1940.35,1584.17,46.0%
01/01/2017 14:45,0,863.082,955.406,482.648,360.298,3178.08,3051.26,1954.98,1591.5,46.1%
01/01/2017 15:00,0,881.679,962.461,484.327,362.253,3249.54,3040.5,1939.41,1620.76,45.8%
01/01/2017 15:15,0,868.516,961.354,451.132,345.799,3295.93,3033.61,1901.78,1670.98,46.3%
01/01/2017 15:30,0,859.41,964.795,438.828,312.27,3295.64,3034.95,1866.77,1667.14,45.5%
01/01/2017 15:45,0,893.182,975.818,435.747,345.806,3266.97,3033.36,1789.02,1634.42,45.5%
01/01/2017 16:00,0,914.971,999.795,443.897,379.278,3298.81,3117.91,1828.48,1673.7,46.5%
01/01/2017 16:15,0,900.864,1037.339,421.152,370.606,3380.48,3174.87,1802.76,1676.34,45.7%
01/01/2017 16:30,0,878.238,1101.829,396.711,344.989,3609.53,3299.26,1834.8,1792.07,45.6%
01/01/2017 16:45,0,929.963,1154.987,388.119,399.944,3782.18,3411.37,1772.19,1761.82,44.1%
01/01/2017 17:00,0,951.108,1182.682,373.007,396.892,3971.98,3508.34,1787.92,1782.52,42.6%
01/01/2017 17:15,0,967.352,1186.397,381.748,406.338,3968.32,3545.26,1762.65,1749.56,42.0%
01/01/2017 17:30,0,945.456,1185.014,364.342,391.664,3945.65,3574.21,1744.31,1734.14,41.8%
01/01/2017 17:45,0,931.688,1167.543,377.483,408.572,3892.79,3554.36,1749.67,1736.49,42.7%
01/01/2017 18:00,0,895.35,1152.838,351.834,382.323,3783.14,3534.55,1757.9,1741.66,43.5%
01/01/2017 18:15,0,922.629,1139.725,357.611,395.784,3702.75,3506.31,1726.26,1711.07,43.7%
01/01/2017 18:30,0,934.865,1129.961,355.988,400.079,3722.61,3486.28,1725.3,1712.26,43.5%
01/01/2017 18:45,0,906.947,1110.43,322.268,350.854,3735.24,3452.83,1673.96,1659.66,41.5%
01/01/2017 19:00,0,875.011,1095.167,308.496,294.796,3694.01,3424.95,1691.9,1672.68,41.3%
01/01/2017 19:15,0,848.862,1079.33,301.625,302.81,3643.29,3365.89,1686.73,1675.41,42.2%
01/01/2017 19:30,0,846.445,1067.09,310.24,323.105,3616.12,3318.96,1652.99,1640.38,42.2%
01/01/2017 19:45,0,850.819,1048.129,304.652,308.588,3574.99,3293.42,1578.7,1566.49,40.5%
01/01/2017 20:00,0,800.832,1040.041,276.476,274.352,3598.92,3288.01,1520.24,1511.81,38.8%
01/01/2017 20:15,0,782.065,1022.111,276.426,278.525,3500.25,3255.36,1544.2,1536.21,40.5%
01/01/2017 20:30,0,775.544,1005.985,254.199,265.495,3373.66,3191.23,1539.74,1529.03,41.5%
01/01/2017 20:45,0,797.934,997.069,261.248,281.82,3301.7,3147.67,1511.35,1496.26,41.5%
01/01/2017 21:00,0,801.978,980.199,256.411,280.31,3310.52,3128.12,1511.76,1500.96,41.3%
01/01/2017 21:15,0,802.834,967.871,248.971,277.252,3300.05,3080.23,1494.99,1479.87,40.8%
01/01/2017 21:30,0,794.26,951.332,231.307,256.175,3289.56,3034.59,1479.56,1458.78,40.0%
01/01/2017 21:45,0,798.026,937.46,238.528,256.712,3237.2,2989.44,1400.98,1384.37,38.8%
01/01/2017 22:00,0,798.311,920.901,225.738,253.412,3234.84,2949.35,1334.78,1314.95,37.1%
01/01/2017 22:15,0,782.757,898.295,229.59,260.336,3183.98,2905.52,1311.4,1295.56,37.4%
01/01/2017 22:30,0,780.406,883.75,213.782,240.962,3216.1,2876.29,1319.87,1303.68,36.8%
01/01/2017 22:45,0,760.225,859.188,193.647,219.033,3286.42,2882.65,1311.14,1305.17,35.9%
01/01/2017 23:00,0,732.235,828.512,186.727,207.374,3285.89,2968.9,1275.37,1252.66,34.6%
01/01/2017 23:15,0,700.681,802.877,166.147,186.614,3210.67,2944.3,1200.76,1181.39,33.2%
01/01/2017 23:30,0,687.427,776.018,161.511,178.646,3155.62,2899.15,1193.3,1180.09,33.6%
01/01/2017 23:45,0,708.058,754.83,166.776,179.417,3161.4,2865.18,1156.59,1153.36,32.7%
02/01/2017 00:00,0,683.761,733.036,145.813,158.257,3151.54,2813.97,1138.21,1136.47,32.0%
02/01/2017 00:15,0,676.844,714.37,141.998,152,3113.66,2743.69,1105.38,1094.36,31.2%
02/01/2017 00:30,0,668.408,701.253,128.137,138.725,3138.14,2692.31,1116.25,1095.53,30.7%
02/01/2017 00:45,0,654.871,688.113,122.031,130.531,3083.69,2635.49,1138.06,1119.05,31.7%
02/01/2017 01:00,0,641.397,698.392,108.166,112.618,3044.23,2596,1157.93,1153.53,32.6%
02/01/2017 01:15,0,654.765,696.305,104.057,109.998,3012.39,2542.64,1106.11,1100.62,31.3%
02/01/2017 01:30,0,636.333,686.538,92.042,95.893,3069.77,2488.23,1026.55,1019.58,28.5%
02/01/2017 01:45,0,612.214,676.436,87.887,93.116,3032.86,2436.79,1002.9,981.19,27.9%
02/01/2017 02:00,0,611.996,667.495,82.567,89.651,3044.56,2413.61,972.71,954.05,27.0%
02/01/2017 02:15,0,587.614,658.148,63.156,70.527,3054.9,2392.24,989.89,988.07,27.5%
02/01/2017 02:30,0,580.869,647.954,55.416,60.337,3029.75,2370.63,974.92,973.31,27.1%
02/01/2017 02:45,0,570.869,640.624,48.63,55.395,3001.34,2340.83,993.82,981.65,27.5%
02/01/2017 03:00,0,574.353,635.795,46.622,52.796,2977.67,2325.3,1016.94,996.57,27.9%
02/01/2017 03:15,0,575.317,634.456,43.61,49.483,2950.3,2301.03,980.73,957.97,27.0%
02/01/2017 03:30,0,575.455,630.506,37.841,42.958,2933.92,2289.81,925.92,902.93,25.5%
02/01/2017 03:45,0,573.882,625.124,40.656,43.096,2932.72,2293.99,896.5,885.58,25.0%
02/01/2017 04:00,0,589.204,627.402,48.722,49.761,2899.73,2273.84,844.91,824.43,23.7%
02/01/2017 04:15,0,568.673,625.183,44.381,45.863,2910.96,2266.27,840.89,819.1,23.5%
02/01/2017 04:30,0,567.378,622.759,49.032,54.517,2902.53,2258.44,869.08,846.47,24.5%
02/01/2017 04:45,0,579.68,620.488,48.925,55.503,2879.05,2251.23,826.48,809.55,23.6%
02/01/2017 05:00,0,588.342,629.423,48.357,50.184,2862.06,2236.2,750.86,729.45,21.3%
02/01/2017 05:15,0,567.466,632.246,34.083,35.022,2898.34,2249.24,730.87,711.86,20.3%
02/01/2017 05:30,0,573.035,637.553,28.293,29.494,2913.75,2266.54,728.35,715.44,20.2%
02/01/2017 05:45,0,578.113,647.685,33.445,32.713,2929.23,2276.98,675.5,653.34,18.4%
02/01/2017 06:00,0,600.802,673.251,24.955,23.91,3011.58,2326.46,686.99,656.48,17.8%
02/01/2017 06:15,0,615.079,689.747,24.131,25.213,3008.12,2358.72,666.83,650.72,17.6%
02/01/2017 06:30,0,670.592,707.318,21.655,25.042,3024.55,2384.15,666.66,645.67,17.2%
02/01/2017 06:45,0,661.588,716.917,28.376,32.926,2941.83,2391.89,635.05,606.23,16.7%
02/01/2017 07:00,0,582.391,740.383,27.528,32.336,2843.91,2429.28,580.57,556.09,16.2%
02/01/2017 07:15,0,565.962,756.146,29.328,40.146,2807.06,2454.99,566.9,560.49,16.8%
02/01/2017 07:30,0,536.557,771.98,23.169,31.393,2741.68,2467.64,552.65,538.37,16.3%
02/01/2017 07:45,0,524.452,788.862,24.239,31.694,2761.3,2485.3,542.04,517.5,15.7%
02/01/2017 08:00,0,523.33,807.202,30.867,35.225,2813.3,2518.79,568.31,559.27,16.8%
02/01/2017 08:15,0,548.271,821.885,38.007,41.774,2877.23,2517.39,524.84,517.67,15.4%
02/01/2017 08:30,0,543.409,835.117,40.717,42.275,2898.47,2515.26,533.44,511.58,15.2%
02/01/2017 08:45,0,536.794,852.927,37.835,40.191,2863.69,2557.55,536.42,498.72,15.3%
02/01/2017 09:00,0,571.407,880.602,34.385,35.58,2863.88,2617.26,515.33,471.3,14.8%
02/01/2017 09:15,0,586.024,904.466,25.611,27.826,3019.54,2698.2,501.68,461.65,12.8%
02/01/2017 09:30,0,641.18,928.728,23.27,24.284,3038.11,2775,479.71,457.89,12.4%
02/01/2017 09:45,0,725.689,949.929,26.457,27.105,3030.66,2840.46,437.83,409.5,11.2%
02/01/2017 10:00,0,797.518,977.328,26.095,26.474,3103.05,2914.07,405.04,378.29,9.9%
02/01/2017 10:15,0,863.64,996.062,26.622,26.505,3112.97,2985.94,357.84,335.65,8.8%
02/01/2017 10:30,0,860.835,1008.404,24.459,25.227,3115.6,3037.17,340.82,317.55,9.1%
02/01/2017 10:45,0,876.396,1021.985,23.185,26.635,3152.41,3071.02,318.69,278.29,7.9%
02/01/2017 11:00,0,868.684,1027.805,22.844,25.019,3214.17,3129.46,268.84,239.71,7.1%
02/01/2017 11:15,0,870.716,1040.192,24.952,26.741,3222.25,3170.37,218.18,196.82,7.1%
02/01/2017 11:30,0,836.763,1053.391,22.054,24.614,3114.63,3194.63,196.89,170.29,10.4%
02/01/2017 11:45,0,823.517,1060.213,21.538,24.031,3095.06,3225.52,209.58,179.4,12.0%
02/01/2017 12:00,0,830.623,1068.167,26.654,27.308,3113.83,3263.31,197.26,176.29,12.4%
02/01/2017 12:15,0,838.697,1074.498,23.361,24.214,3143.95,3295.42,174.11,164.95,11.9%
02/01/2017 12:30,0,841.509,1078.499,26.03,26.121,3141.45,3304.4,164.42,155.02,12.0%
02/01/2017 12:45,0,837.384,1077.487,26.81,28.035,3148.95,3308.1,147.8,137.2,11.6%
02/01/2017 13:00,0,812.545,1070.066,26.678,28.579,3210.52,3308.62,140.35,131.36,10.6%
02/01/2017 13:15,0,774.916,1061.631,33.112,37.354,3257.01,3299.62,134.66,127.09,10.2%
02/01/2017 13:30,0,710.653,1050.532,31.294,34.163,3311.56,3286.48,138.38,129.33,9.9%
02/01/2017 13:45,0,656.5,1040.112,32.942,34.304,3329.13,3268.11,159.77,144.12,10.5%
02/01/2017 14:00,0,595.86,1032.351,32.877,33.208,3343.41,3256.58,189.41,173.28,11.8%
02/01/2017 14:15,0,604.338,1031.173,32.953,33.217,3321.2,3244.7,169.02,156,11.5%
02/01/2017 14:30,0,607.819,1031.522,37.355,38.684,3309.89,3236.97,169.68,154.46,11.6%
02/01/2017 14:45,0,607.655,1033.678,44.016,44.652,3304.7,3229.86,192.26,174.97,12.2%
02/01/2017 15:00,0,612.828,1040.359,39.37,39.443,3326.96,3241.57,224.66,203.91,12.5%
02/01/2017 15:15,0,623.447,1045.518,42.111,41.346,3366.82,3245.62,239.87,220.47,12.0%
02/01/2017 15:30,0,644.58,1053.809,47.333,46.204,3398.52,3249.69,235.62,216.2,11.0%
02/01/2017 15:45,0,659.813,1072.62,56.954,58.451,3435.08,3282.69,239.74,223.79,11.4%
02/01/2017 16:00,0,685.316,1109.44,67.812,71.279,3482.72,3345.81,234.49,222.51,11.9%
02/01/2017 16:15,0,746.369,1171.072,67.322,70.189,3551.78,3427.36,248.85,232.61,12.0%
02/01/2017 16:30,0,837.528,1264.216,73.702,77.001,3675.74,3578.77,278.96,262.63,12.7%
02/01/2017 16:45,0,908.489,1346.029,65.737,71.559,3809.55,3765.54,296.32,278.97,13.4%
02/01/2017 17:00,0,930.621,1406.049,62.044,66.937,3946.57,3937.49,292.72,276.62,14.0%
02/01/2017 17:15,0,921.271,1430.756,52.975,57.479,4002.38,4033.97,271.7,260.3,14.6%
02/01/2017 17:30,0,922.046,1427.284,48.629,59.64,4000.65,4076.16,233.84,222.25,14.6%
02/01/2017 17:45,0,927.666,1419.36,49.914,59.192,3990.87,4095.33,197.51,185.54,14.2%
02/01/2017 18:00,0,920.968,1391.258,57.923,65.248,3936.21,4080.57,196.57,187.36,14.7%
02/01/2017 18:15,0,911.402,1357.33,69.308,72.672,3817.65,4051.68,194.86,186.15,16.1%
02/01/2017 18:30,0,869.903,1329.381,65.939,66.93,3689.16,4010.33,199.36,190.21,18.1%
02/01/2017 18:45,0,835.678,1309.201,67.861,69.751,3644.11,3951.29,175.9,163.98,17.9%
02/01/2017 19:00,0,841.078,1297.549,72.425,73.099,3657.48,3911,168.09,158.91,16.8%
02/01/2017 19:15,0,859.68,1276.13,70.718,72.06,3582.26,3864.25,171.98,164.2,16.8%
02/01/2017 19:30,0,854.086,1258.33,64.413,65.591,3510.49,3822.49,180.16,170.32,17.4%
02/01/2017 19:45,0,846.609,1233.509,61.904,62.834,3496.76,3751.32,168.7,158.85,16.0%
02/01/2017 20:00,0,848.594,1216.005,74.691,74.173,3557.2,3701.92,167.65,160.54,14.0%
02/01/2017 20:15,0,839.853,1184.944,70.179,72.541,3538.64,3651.34,185.08,178.78,13.4%
02/01/2017 20:30,0,827.709,1165.851,73.653,78.069,3403.95,3614.15,185.27,179,15.6%
02/01/2017 20:45,0,804.284,1153.649,81.612,86.691,3394.71,3562.43,177,170.77,15.1%
02/01/2017 21:00,0,774.788,1137.696,88.206,92.683,3487.97,3546.63,184.5,177.69,13.5%
02/01/2017 21:15,0,725.426,1112.01,100.76,103.63,3477.63,3483.35,175.8,170.27,13.3%
02/01/2017 21:30,0,717.095,1077.839,101.521,105.127,3463.89,3419.5,158,150.52,11.6%
02/01/2017 21:45,0,732.062,1052.972,89.091,91.69,3450.35,3349,152.05,144.53,9.3%
02/01/2017 22:00,0,761.394,1023.943,75.99,76.116,3449.28,3304,161.6,152.79,7.1%
02/01/2017 22:15,0,729.206,990.445,75.695,74.057,3387.96,3243.95,159.68,152.01,7.2%
02/01/2017 22:30,0,664.373,955.815,80.596,78.156,3368.71,3185.09,179.37,172.23,7.7%
02/01/2017 22:45,0,660.527,918.653,88.753,89.039,3272.02,3131.43,193.14,186.93,8.7%
02/01/2017 23:00,0,671.343,881.673,84.492,85.608,3222.25,3179.73,207.45,199.16,9.9%
02/01/2017 23:15,0,656.983,847.007,76.696,78.177,3172.9,3152.29,204.79,197.46,9.9%
02/01/2017 23:30,0,653.847,814.11,75.741,78.571,3148.7,3091.44,207.73,201.09,10.0%
02/01/2017 23:45,0,653.042,782.975,74.83,76.513,3149.81,3020.29,189.96,182.03,9.5%
03/01/2017 00:00,0,649.63,759.435,81.422,83.852,3228.98,2960.77,195.1,184.87,7.7%
03/01/2017 00:15,0,673.496,737.268,86.366,91.437,3348.68,2906.53,190.93,180.42,6.4%
03/01/2017 00:30,0,673.265,723.279,90.035,92.982,3304.95,2843.15,191.52,178.32,6.5%
03/01/2017 00:45,0,706.542,710.038,88.837,92.689,3341.71,2788.67,189.58,175.87,6.3%
03/01/2017 01:00,0,786.427,717.905,89.23,95.259,3388.21,2744.23,199.2,187.08,6.4%
03/01/2017 01:15,0,783.731,710.956,110.776,117.777,3363.38,2694.66,217.02,206.1,7.4%
03/01/2017 01:30,0,763.012,701.997,116.49,125.135,3322.45,2639.62,231.32,219.03,8.0%
03/01/2017 01:45,0,720.386,691.694,119.947,126.396,3310.83,2596.34,242.28,230.11,8.4%
03/01/2017 02:00,0,729.702,683.361,119.896,127.203,3272.9,2560.66,245.92,234.7,8.6%
03/01/2017 02:15,0,742.858,673.192,128.358,134.807,3217.2,2527.42,239.95,229.13,8.7%
03/01/2017 02:30,0,747.107,665.148,128.012,133.188,3168.22,2493.07,244.34,233.37,8.9%
03/01/2017 02:45,0,749.781,656.105,130.034,134.179,3131.19,2468.83,251.18,240.98,9.2%
03/01/2017 03:00,0,745.128,653.026,122.22,127.019,3107.13,2442.86,250.78,240.48,9.0%
03/01/2017 03:15,0,742.699,652.972,124.151,131.27,3101.29,2436.48,290.11,277,10.1%
03/01/2017 03:30,0,741.313,648.63,127.15,135.548,3091.7,2429.67,314.6,302.41,10.8%
03/01/2017 03:45,0,749.177,644.318,139.742,147.042,3071.29,2423.21,314.46,302.94,11.1%
03/01/2017 04:00,0,752.706,646.284,144.843,152.461,3069.51,2422.82,309.86,299.5,11.2%
03/01/2017 04:15,0,751.418,644.175,148.066,156.951,3056.7,2411.89,315.26,305.25,11.5%
03/01/2017 04:30,0,752.966,642.542,146.39,154.765,3051.25,2410.09,298.74,291.71,11.1%
03/01/2017 04:45,0,753.593,643.574,144.067,151.295,3054.62,2413.43,288.51,280.57,10.7%
03/01/2017 05:00,0,763.061,653.285,150.115,159.934,3101.16,2436.03,275.56,267.66,10.5%
03/01/2017 05:15,0,761.164,660.08,165.58,173.33,3125.01,2447.6,291.93,285.13,11.2%
03/01/2017 05:30,0,755.645,672.58,171.92,178.798,3119.64,2477.6,328.35,320.78,12.2%
03/01/2017 05:45,0,768.596,692.601,166.762,177.604,3163.21,2518.91,359.18,351.35,12.8%
03/01/2017 06:00,0,830.004,733.303,175.505,183.798,3253.84,2615.04,365.78,357.67,12.6%
03/01/2017 06:15,0,879.79,762.698,185.205,196.047,3269.44,2688.03,402.59,395.55,13.5%
03/01/2017 06:30,0,895.358,801.424,189.516,202.503,3290.71,2763.27,419.9,412.13,14.0%
03/01/2017 06:45,0,943.578,843.074,184.843,203.317,3270.63,2845.75,399.97,391.25,13.4%
03/01/2017 07:00,0,1027.434,910.221,191.313,215.041,3394.2,2984.43,399.78,393.54,13.1%
03/01/2017 07:15,0,1057.676,957.912,196.467,222.425,3530.62,3102.75,424.46,417.42,13.3%
03/01/2017 07:30,0,1050.204,993.106,174.45,198.094,3663.13,3191.77,416.28,409.97,12.3%
03/01/2017 07:45,0,1089.367,1033.63,167.299,192.405,3739.96,3269.49,386.55,380.46,11.3%
03/01/2017 08:00,0,1152.059,1077.171,194.912,218.202,3763.29,3349.76,407.33,398.8,12.0%
03/01/2017 08:15,0,1209.989,1107.946,197.213,217.698,3783.89,3398.17,386.81,379.2,11.4%
03/01/2017 08:30,0,1264.437,1124.452,197.748,218.009,3777.56,3429.55,364.11,356.68,10.9%
03/01/2017 08:45,0,1298.233,1148.869,216.22,229.773,3798.14,3497.73,366.55,361.21,11.1%
03/01/2017 09:00,0,1306.483,1177.014,231.453,246.635,3817.52,3605.16,401.2,397.16,12.0%
03/01/2017 09:15,0,1334.12,1193.646,236.165,256.705,3853.59,3682.55,408.15,405.97,12.2%
03/01/2017 09:30,0,1315.393,1207.474,237.911,257.052,3801.14,3740.93,408.29,406.15,12.4%
03/01/2017 09:45,0,1259.131,1212.645,207.536,227.053,3823.44,3795.02,432.84,428.04,12.3%
03/01/2017 10:00,0,1240.497,1222.147,217.787,236.687,3758.47,3833.11,424.31,420.83,12.9%
03/01/2017 10:15,0,1263.232,1230.737,226.893,244.308,3771.85,3864.93,413.32,407.96,12.8%
03/01/2017 10:30,0,1268.516,1238.583,222.953,241.601,3784.45,3895.57,389.58,383.87,12.6%
03/01/2017 10:45,0,1262.364,1247.65,214.702,234.92,3805.62,3923.77,404.51,398.95,13.1%
03/01/2017 11:00,0,1241.991,1254.34,217.208,236.838,3754.77,3954.73,417.33,412.31,15.2%
03/01/2017 11:15,0,1227.896,1259.422,215.789,232.504,3785.3,3974.72,448.92,442.27,15.8%
03/01/2017 11:30,0,1223.757,1259.202,211.515,230.957,3736.38,3968.55,420.68,415.22,16.2%
03/01/2017 11:45,0,1190.658,1265.436,211.913,231.419,3763.82,3982.06,430.86,425.06,16.8%
03/01/2017 12:00,0,1179.575,1274.513,201.112,224.973,3789.79,3995.33,422.04,415.89,16.6%
03/01/2017 12:15,0,1190.898,1279.87,204.655,230.245,3804.79,4009.57,409.78,404.98,16.3%
03/01/2017 12:30,0,1217.905,1286.84,230.035,256.332,3856.2,4031.38,446.65,440.99,16.4%
03/01/2017 12:45,0,1210.81,1282.879,216.053,249.002,3885.24,4044.57,479.69,473.39,16.6%
03/01/2017 13:00,0,1220.555,1279.753,224.44,252.689,3909.9,4027.14,470.7,464.33,15.6%
03/01/2017 13:15,0,1214.44,1263.038,248.586,272.804,3885.25,3997.58,478.51,471.51,15.9%
03/01/2017 13:30,0,1181.604,1250.957,245.772,265.064,3921.88,3967.03,467.95,460.38,14.9%
03/01/2017 13:45,0,1180.57,1245.854,239.064,260.747,3967.32,3957.44,487.23,479.22,14.2%
03/01/2017 14:00,0,1241.751,1244.75,244.281,273.129,3975.47,3952.04,464.29,460.1,13.4%
03/01/2017 14:15,0,1230.261,1244.618,232.78,257.406,3988.38,3952.2,479.23,473.52,13.4%
03/01/2017 14:30,0,1251.654,1244.088,264.965,297.597,3954.94,3936.91,465.2,459.72,13.9%
03/01/2017 14:45,0,1257.281,1242.816,288.926,324.784,3924.57,3953.86,515.58,511.93,15.5%
03/01/2017 15:00,0,1251.951,1250.049,283.453,319.293,3898.42,3955.2,513.04,505.22,15.7%
03/01/2017 15:15,0,1251.405,1255.071,276.208,307.556,3912.45,3964,493.54,489.49,15.1%
03/01/2017 15:30,0,1238.601,1266.677,269.488,292.173,3969.93,3997.29,518.66,515.01,15.2%
03/01/2017 15:45,0,1200.314,1281.024,259.076,264.543,3991.5,4029.93,538.94,532.05,16.1%
03/01/2017 16:00,0,1204.387,1318.759,254.453,266.034,3994.63,4085.75,527.04,521.88,17.1%
03/01/2017 16:15,0,1247.51,1369.133,249.133,273.158,4065.56,4165.44,526.44,519.6,17.1%
03/01/2017 16:30,0,1263.959,1450.672,239.988,259.634,4089.57,4284.25,517.22,512.78,18.9%
03/01/2017 16:45,0,1264.845,1508.468,231.306,250.582,4190.16,4430.14,523.34,519.09,19.9%
03/01/2017 17:00,0,1257.925,1541.937,219.295,234.667,4319.43,4524.73,525.74,521.54,19.3%
